budget,budget_new,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,revenue_new,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,genre_1,genre_2,genre_3,prim_genre,secon_genre,tert_genre,actor_1,actor_2,actor_3,director,release_year,genre_bin,,,
1.30E+07,13000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",,9950,"[{""id"": 3012, ""name"": ""court case""}, {""id"": 4171, ""name"": ""staatsanw\u00e4ltin""}, {""id"": 7629, ""name"": ""family clan""}, {""id"": 13142, ""name"": ""gangster""}]",en,Find Me Guilty,"Based on the true story of Jack DiNorscio, a mobster who defended himself in court for what would be the longest mafia trial in U.S. history.",12.321302,"[{""name"": ""Yari Film Group"", ""id"": 2448}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",16-03-2006,2636637,2636637,125,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""pl"", ""name"": ""Polski""}]",Released,,Find Me Guilty,6.5,138,Drama,Action,Comedy,1,3,,Vin Diesel,Alex Rocco,Frank Pietrangolare,Sidney Lumet,2006,0,,,
1.30E+07,13000000,"[{""id"": 18, ""name"": ""Drama""}]",,9672,"[{""id"": 627, ""name"": ""killing""}, {""id"": 2122, ""name"": ""death penalty""}, {""id"": 7658, ""name"": ""kansas""}, {""id"": 10818, ""name"": ""author""}, {""id"": 217324, ""name"": ""murder hunt""}]",en,Infamous,"While researching his book In Cold Blood, writer Truman Capote develops a close relationship with convicted murderers Dick Hickock and Perry Smith.",3.680896,"[{""name"": ""Killer Films"", ""id"": 1422}, {""name"": ""Longfellow Pictures"", ""id"": 8802}, {""name"": ""Warner Independent Pictures (WIP)"", ""id"": 11509}, {""name"": ""Jack and Henry Productions Inc."", ""id"": 33617}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",16-11-2006,1151330,1151330,110,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Released,There's more to the story than you know,Infamous,6.4,60,Drama,NA,NA,1,#N/A,,Sigourney Weaver,NA,Gwyneth Paltrow,Douglas McGrath,2006,0,,,
12899867,12899867,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",http://www.volver-lapelicula.com,219,"[{""id"": 516, ""name"": ""child abuse""}, {""id"": 570, ""name"": ""rape""}, {""id"": 657, ""name"": ""fire""}, {""id"": 739, ""name"": ""sexual abuse""}, {""id"": 744, ""name"": ""madrid""}, {""id"": 1328, ""name"": ""secret""}, {""id"": 1571, ""name"": ""return""}, {""id"": 1577, ""name"": ""solidarity""}, {""id"": 5331, ""name"": ""village""}, {""id"": 6156, ""name"": ""superstition""}, {""id"": 14536, ""name"": ""crime""}, {""id"": 34079, ""name"": ""death""}, {""id"": 162846, ""name"": ""ghost""}, {""id"": 212642, ""name"": ""abusive father""}]",es,Volver,"Raimunda (PenÃ©lope Cruz) works and lives Madrid with her husband Paco and daughter Paula. Her sister Sole (Lola DueÃ±as) lives nearby and they both miss their mother Irene (Carmen Maura), who died several years ago in a house fire along with their father. A former neighbor from their hometown reports that she has seen the ghost of Irene and both daughters do not believe her. After a murder and a family tragedy, Irene's spirit materializes around her daughters to help comfort them.",19.747809,"[{""name"": ""El Deseo"", ""id"": 49}]","[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}]",16-03-2006,85582407,85582407,121,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,Return.,Volver,7.3,406,Comedy,Drama,Romance,0,1,,PenÃ©lope Cruz,Carmen Maura,Lola DueÃ±as,Pedro AlmodÃ³var,2006,1,,,
12806000,12806000,"[{""id"": 18, ""name"": ""Drama""}]",,1913,"[{""id"": 380, ""name"": ""brother brother relationship""}, {""id"": 856, ""name"": ""paraplegic""}, {""id"": 1567, ""name"": ""intensive care""}, {""id"": 2336, ""name"": ""ladykiller""}, {""id"": 2564, ""name"": ""wheelchair""}, {""id"": 3737, ""name"": ""dying and death""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 5896, ""name"": ""galicia""}, {""id"": 5897, ""name"": ""bathing accident""}, {""id"": 6089, ""name"": ""freedom""}, {""id"": 9840, ""name"": ""romance""}, {""id"": 10909, ""name"": ""lawyer""}, {""id"": 41599, ""name"": ""sailor""}, {""id"": 206662, ""name"": ""euthanasia""}, {""id"": 208666, ""name"": ""dignity""}]",es,Mar adentro,"The Sea Inside is about Spaniard RamÃ³n Sampedro, who fought a 30-year campaign to win the right to end his life with dignity. It is the story of RamÃ³nâ€™s relationships with two women: Julia a lawyer who supports his cause, and Rosa, a local woman who wants to convince him that life is worth living.",17.363739,"[{""name"": ""Canal Plus"", ""id"": 104}, {""name"": ""Sogecine"", ""id"": 692}, {""name"": ""Himen\u00f3ptero"", ""id"": 784}, {""name"": ""Eurimages"", ""id"": 850}, {""name"": ""Televisi\u00f3n Espa\u00f1ola (TVE)"", ""id"": 6639}, {""name"": ""Union G\u00e9n\u00e9rale Cin\u00e9matographique (UGC)"", ""id"": 7248}, {""name"": ""Televisi\u00f3n de Galicia (TVG) S.A."", ""id"": 10050}, {""name"": ""Ministerio de Cultura"", ""id"": 11408}, {""name"": ""Sogepaq"", ""id"": 11955}, {""name"": ""Eyescreen S.r.l."", ""id"": 12012}, {""name"": ""Filmanova"", ""id"": 28812}]","[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}]",03-09-2004,38535221,38535221,125,"[{""iso_639_1"": ""gl"", ""name"": ""Galego""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,Sensitive Drama About a Polemic Theme,The Sea Inside,7.2,219,Drama,NA,NA,1,#N/A,,NA,BelÃ©n Rueda,Lola DueÃ±as,Alejandro AmenÃ¡bar,2004,0,,,
12800000,12800000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10402, ""name"": ""Music""}]",,16,"[{""id"": 30, ""name"": ""individual""}, {""id"": 246, ""name"": ""dancing""}, {""id"": 279, ""name"": ""usa""}, {""id"": 642, ""name"": ""robbery""}, {""id"": 730, ""name"": ""factory worker""}, {""id"": 1328, ""name"": ""secret""}, {""id"": 1382, ""name"": ""factory""}, {""id"": 1415, ""name"": ""small town""}, {""id"": 1691, ""name"": ""dance""}, {""id"": 1741, ""name"": ""blindness and impaired vision""}, {""id"": 2122, ""name"": ""death penalty""}, {""id"": 2356, ""name"": ""immigrant""}, {""id"": 2480, ""name"": ""eye operation""}, {""id"": 2481, ""name"": ""eyesight""}, {""id"": 2486, ""name"": ""fantasy""}, {""id"": 2487, ""name"": ""naivety""}, {""id"": 2488, ""name"": ""self-abandonment""}, {""id"": 2489, ""name"": ""hereditary disease""}, {""id"": 2490, ""name"": ""loss of eyesight""}, {""id"": 2624, ""name"": ""czech""}, {""id"": 3737, ""name"": ""dying and death""}, {""id"": 4580, ""name"": ""van""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10508, ""name"": ""teacher""}, {""id"": 11061, ""name"": ""debt""}, {""id"": 13129, ""name"": ""execution""}, {""id"": 14536, ""name"": ""crime""}, {""id"": 15090, ""name"": ""police officer""}]",en,Dancer in the Dark,"Selma, a Czech immigrant on the verge of blindness, struggles to make ends meet for herself and her son, who has inherited the same genetic disorder and will suffer the same fate without an expensive operation. When life gets too difficult, Selma learns to cope through her love of musicals, escaping life's troubles - even if just for a moment - by dreaming up little numbers to the rhythmic beats of her surroundings.",22.022228,"[{""name"": ""Fine Line Features"", ""id"": 8}, {""name"": ""Zentropa Entertainments"", ""id"": 76}, {""name"": ""Danmarks Radio (DR)"", ""id"": 119}, {""name"": ""SVT Drama"", ""id"": 157}, {""name"": ""Arte"", ""id"": 201}, {""name"": ""Memfis Film"", ""id"": 321}, {""name"": ""France 3 Cin\u00e9ma"", ""id"": 591}, {""name"": ""Angel films"", ""id"": 2996}, {""name"": ""TV 1000"", ""id"": 4524}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Constantin Film Produktion"", ""id"": 5755}, {""name"": ""Yleisradio (YLE)"", ""id"": 5975}, {""name"": ""Arte France Cin\u00e9ma"", ""id"": 6916}, {""name"": ""Westdeutscher Rundfunk (WDR)"", ""id"": 7025}, {""name"": ""Blind Spot Pictures Oy"", ""id"": 7330}, {""name"": ""Vrijzinnig Protestantse Radio Omroep (VPRO)"", ""id"": 8659}, {""name"": ""Film4"", ""id"": 9349}, {""name"": ""Liberator Productions"", ""id"": 11239}, {""name"": ""Icelandic Film"", ""id"": 14937}, {""name"": ""Film i V\u00e4st"", ""id"": 17513}, {""name"": ""Pain Unlimited GmbH Filmproduktion"", ""id"": 30268}, {""name"": ""Trust Film Svenska"", ""id"": 53667}, {""name"": ""Cinematograph A/S"", ""id"": 53668}, {""name"": ""What Else? B.V"", ""id"": 53669}, {""name"": ""Filmek A/S"", ""id"": 53670}, {""name"": ""Lantia Cinema & Audiovisivi"", ""id"": 53671}]","[{""iso_3166_1"": ""AR"", ""name"": ""Argentina""}, {""iso_3166_1"": ""DK"", ""name"": ""Denmark""}, {""iso_3166_1"": ""FI"", ""name"": ""Finland""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""IS"", ""name"": ""Iceland""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""NL"", ""name"": ""Netherlands""}, {""iso_3166_1"": ""NO"", ""name"": ""Norway""}, {""iso_3166_1"": ""SE"", ""name"": ""Sweden""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",17-05-2000,40031879,40031879,140,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,You don't need eyes to see.,Dancer in the Dark,7.6,377,Drama,Crime,Music,1,#N/A,,BjÃ¶rk,Catherine Deneuve,NA,Lars von Trier,2000,0,,,
12500000,12500000,"[{""id"": 18, ""name"": ""Drama""}]",http://www.sonypictures.com/movies/theidesofmarch/,10316,"[{""id"": 2494, ""name"": ""ohio""}, {""id"": 6078, ""name"": ""politics""}, {""id"": 12389, ""name"": ""dirty tricks""}, {""id"": 187306, ""name"": ""presidential campaign""}, {""id"": 187307, ""name"": ""endorsement""}, {""id"": 187308, ""name"": ""campaign speech""}, {""id"": 187309, ""name"": ""presidential debate""}]",en,The Ides of March,Dirty tricks stand to soil an ambitious young press spokesman's idealism in a cutthroat presidential campaign where 'victory' is relative.,20.317469,"[{""name"": ""Appian Way"", ""id"": 562}, {""name"": ""Crystal City Entertainment"", ""id"": 9018}, {""name"": ""Cross Creek Pictures"", ""id"": 10246}, {""name"": ""Exclusive Media Group"", ""id"": 11448}, {""name"": ""Smokehouse Pictures"", ""id"": 22695}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",24-09-2011,75993061,75993061,101,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Ambition seduces. Power corrupts.,The Ides of March,6.5,910,Drama,NA,NA,1,#N/A,,Ryan Gosling,George Clooney,Philip Seymour Hoffman,George Clooney,2011,0,,,
12500000,12500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",,222899,"[{""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,About Last Night,"A modern reimagining of the classic romantic comedy, this contemporary version closely follows new love for two couples as they journey from the bar to the bedroom and are eventually put to the test in the real world.",11.828068,"[{""name"": ""Screen Gems, Inc."", ""id"": 127}, {""name"": ""Rainforest Films"", ""id"": 1309}, {""name"": ""Olive Bridge Entertainment"", ""id"": 7291}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",14-02-2014,49002684,49002684,100,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,It's about compromise. It's about love. It's about a good wingman.,About Last Night,6,210,Comedy,Romance,NA,0,#N/A,,NA,NA,Regina Hall,Steve Pink,2014,1,,,
12500000,12500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",,13435,"[{""id"": 4410, ""name"": ""u.s. navy""}, {""id"": 5565, ""name"": ""biography""}]",en,Antwone Fisher,"A sailor prone to violent outbursts is sent to a naval psychiatrist for help. Refusing at first to open up, the young man eventually breaks down and reveals a horrific childhood. Through the guidance of his doctor, he confronts his painful past and begins a quest to find the family he never knew.",13.349012,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Mundy Lane Entertainment"", ""id"": 2510}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",19-12-2002,23367586,23367586,120,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,Antwone Fisher is at war... with himself.,Antwone Fisher,6.7,137,Drama,Romance,NA,1,#N/A,,NA,NA,Cory Hodges,Denzel Washington,2002,0,,,
12500000,12500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",http://www.theperfectgamemovie.com,56601,"[{""id"": 1480, ""name"": ""baseball""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 10235, ""name"": ""family relationships""}]",en,The Perfect Game,"Based on a true story, a group of boys from Monterrey, Mexico who become the first non-U.S. team to win the Little League World Series.",0.903529,"[{""name"": ""HighRoad Entertainment"", ""id"": 19901}, {""name"": ""Prelude Pictures"", ""id"": 19902}, {""name"": ""Lone Runner Entertainment"", ""id"": 19903}, {""name"": ""Kenio Films"", ""id"": 19904}, {""name"": ""Perfect Game, The"", ""id"": 19905}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",01-04-2010,3878993,3878993,118,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Dream for the fences.,The Perfect Game,6.3,30,Drama,Family,NA,1,#N/A,,NA,NA,MoisÃ©s Arias,William Dear,2010,0,,,
12400000,12400000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",http://www.indigofilm.it/produzioni/film/61/la-grande-bellezza/,179144,"[{""id"": 567, ""name"": ""alcohol""}, {""id"": 588, ""name"": ""rome""}, {""id"": 716, ""name"": ""vatican""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 1421, ""name"": ""birthday""}, {""id"": 2334, ""name"": ""nightclub""}, {""id"": 2483, ""name"": ""nudity""}, {""id"": 2679, ""name"": ""artist""}, {""id"": 3258, ""name"": ""beauty""}, {""id"": 8508, ""name"": ""party""}, {""id"": 9673, ""name"": ""love""}, {""id"": 14765, ""name"": ""church""}, {""id"": 14893, ""name"": ""art""}, {""id"": 14964, ""name"": ""drug""}]",it,La grande bellezza,"Jep Gambardella has seduced his way through the lavish nightlife of Rome for decades, but after his 65th birthday and a shock from the past, Jep looks past the nightclubs and parties to find a timeless landscape of absurd, exquisite beauty.",32.523573,"[{""name"": ""France 2 Cin\u00e9ma"", ""id"": 83}, {""name"": ""Indigo Film"", ""id"": 1533}, {""name"": ""Mediaset"", ""id"": 1677}, {""name"": ""Babe Films"", ""id"": 3366}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Medusa Film"", ""id"": 6246}, {""name"": ""Path\u00e9"", ""id"": 7981}, {""name"": ""Fonds Eurimages du Conseil de l'Europe"", ""id"": 11011}, {""name"": ""Programme MEDIA de la Communaut\u00e9 Europ\u00e9enne"", ""id"": 11248}, {""name"": ""France T\u00e9l\u00e9visions"", ""id"": 11795}, {""name"": ""Regione Lazio"", ""id"": 20416}, {""name"": ""Banca Popolare di Vicenza"", ""id"": 20418}, {""name"": ""Lazio Film Commission"", ""id"": 20419}, {""name"": ""Biscottificio Verona"", ""id"": 20420}]","[{""iso_3166_1"": ""IT"", ""name"": ""Italy""}]",21-05-2013,8371085,8371085,142,"[{""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}]",Released,,The Great Beauty,7.3,720,Comedy,Drama,NA,0,1,,NA,NA,Sabrina Ferilli,Paolo Sorrentino,2013,1,,,
1.20E+07,12000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",,57214,"[{""id"": 2016, ""name"": ""vandalism""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 8181, ""name"": ""swimming pool""}, {""id"": 8508, ""name"": ""party""}, {""id"": 11870, ""name"": ""teen movie""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 15162, ""name"": ""dog""}, {""id"": 33910, ""name"": ""high school student""}, {""id"": 160517, ""name"": ""fake documentary""}, {""id"": 171134, ""name"": ""sex doll""}, {""id"": 182145, ""name"": ""lime""}, {""id"": 182147, ""name"": ""underwater photography""}, {""id"": 182148, ""name"": ""bouncy castle""}, {""id"": 182163, ""name"": ""flash grenade""}]",en,Project X,"Three high school seniors throw a party to make a name for themselves. As the night progresses, things spiral out of control as word of the party spreads.",49.070321,"[{""name"": ""Silver Pictures"", ""id"": 1885}, {""name"": ""Green Hat Films"", ""id"": 3527}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",01-03-2012,1.00E+08,100000000,88,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Witness it,Project X,6.5,1564,Comedy,Crime,NA,0,#N/A,,Oliver Cooper,Jonathan Daniel Brown,Thomas Mann,Nima Nourizadeh,2012,1,,,
1.20E+07,12000000,"[{""id"": 18, ""name"": ""Drama""}]",http://www.sonypictures.com/movies/heavenisforreal/,236751,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 6150, ""name"": ""faith""}, {""id"": 185722, ""name"": ""based on true events""}]",en,Heaven is for Real,"Heaven is for Real recounts the true story of a small-town father who must find the courage and conviction to share his son's extraordinary, life-changing experience with the world. Four-year-old Colton shares the details of his amazing journey with childlike innocence and speaks matter-of-factly about things that happened before his birth... things he couldn't possibly know.",11.150261,"[{""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Screen Gems"", ""id"": 3287}, {""name"": ""Roth Films"", ""id"": 16314}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",16-04-2014,101332962,101332962,99,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Unlock the mystery,Heaven is for Real,6,229,Drama,NA,NA,1,#N/A,,NA,NA,Connor Corum,Randall Wallace,2014,0,,,
